subject_id,scenario,task,channel,subband,mav,variance,baseline_power,task_power,erd_ers_pct,chain_ratio_mav,chain_ratio_variance,chain_sequence_mav,chain_sequence_variance,scenario_id
id149,scenario4,Thinking,C4,High_Beta,23.25308139,0.0008900334741,24.4576149,50.16523985,1051109.238,0.5205,0.5068,1010101011000101101110001010110110101101101110100001010100110011100100011,1000101011000111101010001010110110101101101110100001010100110011100100011,4
id149,scenario4,Thinking,C4,Low_Beta,14.00320373,0.0003071163361,129.9716829,124.9460627,-38667.03954,0.4795,0.4795,1011010010001101010100011010110011001000100101100110010110101100100110011,1011010010001101010100011010110011001000100101101010010110101100100110011,4
id149,scenario4,Thinking,C4,Mu,32.77330907,0.001649989117,207.4846177,263.5967705,270440.0617,0.4795,0.4795,11101011110101000101001111010011101010011010010001010110110010001000010,11101011110101000101001111010011101010011010010001010110110010001000010,4
id149,scenario4,Thinking,CZ,High_Beta,17.22941678,0.0005293154659,35.15574236,30.69229895,-126962.0011,0.5068,0.4932,1011011001000101010110001010111100110110001010011010110111100010010010101,1011011001000101010110001010111100110110001010011010100111000010110010101,4
id149,scenario4,Thinking,CZ,Low_Beta,14.24174513,0.0003360945854,58.28477821,97.00801763,664379.9738,0.4795,0.4658,101010101010011010110000010110100001110100011011010100101010101010110110,101010101010011010110000010110100000110100011011010100101010101010110110,4
id149,scenario4,Thinking,CZ,Mu,27.62985916,0.001451788164,94.14452315,273.2527724,1902481.879,0.5479,0.5616,101010110011101010111001010111011010010111010011010100110110010111001010,101010110011101010111001010111011010110111010011010100110110010111001010,4
id149,scenario5,Resting,C3,High_Beta,21.62737921,0.0008036427329,,,,0.4853,0.4853,1010001010110010101000011100110110000110100011010011001100110111011,1010010010110010101000011000110110000110100011010011011100110111011,5
id149,scenario5,Resting,C3,Low_Beta,18.1598652,0.000501656512,,,,0.5294,0.4853,11010101001110110010100101100110111100111100111010010100000110110010,11010101001100110010100101100110011000111100111010010100000110110010,5
id149,scenario5,Resting,C3,Mu,17.73368253,0.0005264522406,,,,0.5,0.5,11010101010011011000100011100110110100010110110100011010100110011010,11010101010011011000100011100110010100011110110100011110100110010010,5
id149,scenario5,Resting,C4,High_Beta,24.81463059,0.001086133729,,,,0.4853,0.5,1101101101010100000100111001010011101000111011011011101000101001000,1101101101010101001000111001010011101000111011011011101000101001000,5
id149,scenario5,Resting,C4,Low_Beta,24.01953903,0.0009403274167,,,,0.4559,0.4559,1101101101010011000100101001010011001000011001010011101100101011000,1101101101010011000100101001010011001000011001010011101100101011000,5
id149,scenario5,Resting,C4,Mu,16.16968909,0.0004295396742,,,,0.4412,0.4412,11011100100100011100100110001110011010000010101000011001000111001010,11011100100100011000100110001110011010000010101000011001000111101010,5
id149,scenario5,Resting,CZ,High_Beta,22.85233334,0.0009352799937,,,,0.5147,0.5294,1101001110101010011000111010010111000111100101000011001101110011010,1101001110111000011001111010010111000111100101000011001101110011010,5
id149,scenario5,Resting,CZ,Low_Beta,21.77752927,0.0007219993385,,,,0.5,0.4853,1111001011010101010100111011010011100010011001000011101101100010010,1101001011010101010100111011010011100010011001000011101101100010010,5
id149,scenario5,Resting,CZ,Mu,18.48199305,0.00055459225,,,,0.5294,0.5294,11010011001011011011101111010010110100110010100100001101101110010010,11010011001011011011101111010010110100110010100100001101101110010010,5
id149,scenario5,Thinking,C3,High_Beta,16.09595442,0.0005290160333,14.3227729,43.576716499999996,2042477.6539999999,0.5556,0.5397,100101111110010010011010111011001011010101010010111001011100101,100101111110010010011010111011001011010101010010011001011100101,5
id149,scenario5,Thinking,C3,Low_Beta,14.6247222,0.000364793352,29.09908087,89.35655860000001,2070769.108,0.4921,0.5238,110101001010100010011110101011001101001011001001010100100110101,110101001010100010011110101011001101001011011001010101100110101,5
id149,scenario5,Thinking,C3,Mu,24.7033732,0.001158913561,43.67363357,373.90288719999995,7561295.607,0.5397,0.5238,100101011000010010011111011010001100101101010101011111010110011,100101011000010010011111011010001100101101010101011111010010011,5
id149,scenario5,Thinking,C4,High_Beta,15.94571709,0.0005240337561,23.946330909999997,57.57061711,1404151.9070000001,0.4603,0.4762,100100011001010100011111010100001010110010100101001100110011010,100100011001010100011111010100001010111010100101001100101011010,5
id149,scenario5,Thinking,C4,Low_Beta,17.39997318,0.0005947310814,20.49853295,99.11788501,3835364.816,0.5556,0.5397,110100111111011010011110110101001010010100011010110000101011101,110100011111011010011110110101001010010100011010110000101011101,5
id149,scenario5,Thinking,C4,Mu,25.3541487,0.001317979691,22.394004770000002,330.05519269999996,13738551.51,0.4286,0.4286,101000011000010100011101110010001101010000101011001011010001100,101000011000010100011101110010001101010000101011001011010001100,5
id149,scenario5,Thinking,CZ,High_Beta,19.87984517,0.0006767421007,23.48049334,30.395900049999998,294517.0958,0.4444,0.5238,101101101011010110010000101001001100110010101010100100000010101,101101101011010110010000101011001110110010101010100101000111101,5
id149,scenario5,Thinking,CZ,Low_Beta,17.45029915,0.0005175104369,55.763915239999996,59.82717196,72865.34128000001,0.4762,0.4921,110100101011100010010000111101001001010010101101010101101010010,110100101011100010010000111101001011010010101101010101101010010,5
id149,scenario5,Thinking,CZ,Mu,33.39613344,0.001868188607,71.42931018,177.7119546,1487941.6330000001,0.4603,0.4921,101001001001010010010001001101001110100100101110001111010010110,101011001001010010010001011101001110100100101110001111010010110,5
id149,scenario6,Resting,C3,High_Beta,18.05658995,0.0006646028614,,,,0.481,0.4937,1110001101000110010101100001010101110101000011100001110001011101101101001001010,1110001101000111010101100001010101110101000011100101110001011101001101001001010,6
id149,scenario6,Resting,C3,Low_Beta,10.35662516,0.0002020358438,,,,0.519,0.519,1011011110011111010101001011001101001101100110100100110001011001010101010010100,1011011110011111010101001011001101001101100110100100110001011001010101010010100,6
id149,scenario6,Resting,C3,Mu,10.88147445,0.0002236565885,,,,0.5443,0.5316,1010011100010101010100111011001101001101001011110101010101010110110101011001110,1010011100010101010100111011001001001101001011110101010101010110110101011001110,6
id149,scenario6,Resting,C4,High_Beta,11.23518092,0.0002125336379,,,,0.4937,0.5063,110101011001110110111010110111001101110010010010000110001010010101001001010100,10101011011110110111010110111011100110010010010000111001000010101101001010100,6
id149,scenario6,Resting,C4,Low_Beta,6.091469583,5.986772256e-05,,,,0.5316,0.557,1010010110010110110110101000111011001110110011001000010101011011110001011011100,1010010110010110110110101001111011001110110011001000010101011011111001011011100,6
id149,scenario6,Resting,C4,Mu,8.234558181,0.0001151963892,,,,0.481,0.4557,10100101010010010111010010010011000111010110110010101101011011001001001010101,10100101010010010111010010010011000101010110110010101101011011001001001010001,6
id149,scenario6,Resting,CZ,High_Beta,11.63352767,0.0002153998843,,,,0.481,0.519,1100001110101010110011010001010001100110011011010010010001011010100111011010100,1110001100101110110011010011010001100110011011010010110001011010100111011010100,6
id149,scenario6,Resting,CZ,Low_Beta,8.042810879,0.0001223019165,,,,0.557,0.5823,1010111010101011100110110011101001101101101010110000110110011010111001001010101,1010111010101011100110110011101001101101111010110001110110011010111001001010101,6
id149,scenario6,Resting,CZ,Mu,7.814275422,0.0001069073015,,,,0.5443,0.5696,1010110110100110110110101001110010000111101010100100110011010011110011001110101,1010110110100110110110101001110010000111101011100100111011010011110011001110101,6
id149,scenario6,Thinking,C3,High_Beta,20.78015015,0.0007024747555,86.98078645,31.826660280000002,-634095.5103000001,0.5588,0.5441,1110100011010110110101101011100101010001011011010101111001011001110,1110100011010110110101101011100101010001011011010101111001011001100,6
id149,scenario6,Thinking,C3,Low_Beta,15.88436377,0.0004120635969,95.56708755999999,66.00975095,-309283.6389,0.5588,0.5588,110010010110101101100111011010110101110101011100100110011011001110,110010010110101101100111011010110101110101011100100110011011001110,6
id149,scenario6,Thinking,C3,Mu,24.87989071,0.001090924218,81.58376064,128.0528553,569587.5536,0.5147,0.5441,1011110110100001110001010011010110100010111010010110101001011010110,1010110110101001110001010011010111100010111010010110101011011010110,6
id149,scenario6,Thinking,C4,High_Beta,15.39061927,0.0005080195585,38.85168753,45.72578602,176931.78660000002,0.5147,0.4853,10011100100100101110111101010010111010011001001001110101010110000101,11011100100110100110111101011010100010011001001001010101010010001100,6
id149,scenario6,Thinking,C4,Low_Beta,11.42375633,0.0001999635422,46.350656779999994,113.3025248,1444464.2780000002,0.4853,0.4706,100110100100110100101101011010100010011001011001000110111110001101,100110100100110100101101011010000110011001011001000100111110001101,6
id149,scenario6,Thinking,C4,Mu,17.70645757,0.0005766444992,86.88726632,120.2317146,383766.80100000004,0.5,0.4706,110011010101001011110110010100010101011010010101101011010101001010,110011010101001010110100010100010101011010010101101011010101001010,6
id149,scenario6,Thinking,CZ,High_Beta,18.62333309,0.0005530838236,11.95541976,13.69530094,145530.748,0.5294,0.5441,10111110101110101010100101010100110010010110101010101001101010001101,10011110101111101010100101010100110010010110101010101001101011001101,6
id149,scenario6,Thinking,CZ,Low_Beta,12.68527709,0.0002593156901,10.65074819,31.09320023,1919344.226,0.4853,0.4559,1101001010110010100100111010101110011001001011011000100010010001111,1101100010110010100100111010101110011001001011010000100010010001110,6
id149,scenario6,Thinking,CZ,Mu,27.46315941,0.001229141599,22.35687434,52.64854278,1354915.181,0.4706,0.4706,1010110010101000110010100010101101100011010101101101011001000010110,1010110010101000110010100010101101100011010101101101011001000010110,6
id149,scenario7,Resting,C3,High_Beta,16.18069782,0.0005347165245,,,,0.4727,0.4909,110000110101010101010110001101110011001010010011010100,111000110101010101010110001101110011001010010011010100,7
id149,scenario7,Resting,C3,Low_Beta,11.30967203,0.0002595503994,,,,0.5455,0.5091,1111000110101010001001111001110110010001111101001010101,111000110101010001001111001110110010001111101001010100,7
id149,scenario7,Resting,C3,Mu,14.69516173,0.0004956646401,,,,0.5091,0.5455,1111000111010010001010111101100010010001011010010011110,1111000111110010001010111101100010010101011010010011110,7
id149,scenario7,Resting,C4,High_Beta,17.08582979,0.0006120580705,,,,0.5091,0.5273,1100010111010101001010110101100111100011011010010010100,1101010111010101001010110101100111100011011010010010100,7
id149,scenario7,Resting,C4,Low_Beta,13.41791243,0.0003733195526,,,,0.5273,0.5091,1111010101101001001001110101101110100001110000101010101,1111010101101001001001110101101110100001110000101010100,7
id149,scenario7,Resting,C4,Mu,12.03488478,0.0002771739356,,,,0.5273,0.5455,1101010111010001001010110101100110100111010000110011110,1101010111010001101010110101100110100111010000110011110,7
id149,scenario7,Resting,CZ,High_Beta,6.495377693,0.000181438452,,,,0.4727,0.4909,101010101001000101010100101010011111010111011000010100,101010101001000101010100101010011111010111011010010100,7
id149,scenario7,Resting,CZ,Low_Beta,6.372293346,0.0001289361951,,,,0.5273,0.4727,1101010101010101101001100101100011101010110010110010101,101010101010101101001100100100011101010110010110010100,7
id149,scenario7,Resting,CZ,Mu,7.574586436,0.0001857486297,,,,0.5636,0.5636,1101010101001101101010110101100010100110110011110011110,1101010101001101101010110101100010100110110011110011110,7
id149,scenario7,Thinking,C3,High_Beta,18.38474188,0.0006001636926,9.881816329000001,17.40540075,761356.4317,0.5312,0.5,1110010111001001111010011100110011110010010011110010100100101100,1110010111001001110010011100110011110010010011100010100101001100,7
id149,scenario7,Thinking,C3,Low_Beta,14.45404109,0.0003589299114,9.459990561,37.55834242,2970230.4329999997,0.4844,0.5156,1110011101010101101000011000110101100100010010011010101101011000,1110011101010101101000011000110111100100010010011010101101011100,7
id149,scenario7,Thinking,C3,Mu,41.81149146,0.002853111726,18.53286907,169.0517211,8121724.243,0.5,0.5156,1101010110111010001010001101010110110100001011101011001010101000,1101010110111010001010001101010110110100001011101011001010101010,7
id149,scenario7,Thinking,C4,High_Beta,22.3490217,0.0008593862053,12.71303741,27.515808380000003,1164377.205,0.5625,0.5156,1011010000101101101010011100110011101110111011101001001101010110,1011010000100100101010011100110011101110111011101001001100010110,7
id149,scenario7,Thinking,C4,Low_Beta,22.48738968,0.0008236628893,9.058030637,52.30487024,4774419.665,0.4688,0.4688,1010100110101010001010001100100101101010011011010010101011010100,1010100110101010001010001100100101101010011011010010101011010100,7
id149,scenario7,Thinking,C4,Mu,34.85339261,0.001913622988,10.53250627,100.2371453,8516931.942,0.5,0.4844,1011001010101001010010011001100110110101010010110010001101010111,1011001010101001010010011001100110100101010010110010001101010111,7
id149,scenario7,Thinking,CZ,High_Beta,22.94573233,0.0009258240965,7.632066059,20.859559290000004,1733147.1099999999,0.5312,0.5156,1011010010101011010011010100110011110110001111010110100100101001,1011010010101001010011010100110011110110001111010110100100101001,7
id149,scenario7,Thinking,CZ,Low_Beta,19.04916376,0.0005492986894,10.423454079999999,34.47239187,2307194.68,0.4531,0.5,1010101000100100011010010100100101100011010110010110110010101001,1010101000100110011010010100100111100011010110010110111010101001,7
id149,scenario7,Thinking,CZ,Mu,40.33396214,0.002483168651,13.76494003,127.2497095,8244479.760000001,0.5156,0.5156,1100001110011001011011001101010110100100100111010010111010101001,1100001110011001011011001101010110100100100111010010111010101001,7
id149,scenario8,Resting,C3,High_Beta,16.58910695,0.000534278326,,,,0.5882,0.5588,11101110100001110110011101111010,11101010100001110110011101111010,8
id149,scenario8,Resting,C3,Low_Beta,15.14955366,0.0003875061441,,,,0.5,0.5,10101010101001101110011001101010,10101010101001101110011001101010,8
id149,scenario8,Resting,C3,Mu,24.64839218,0.001027964001,,,,0.5,0.5294,11101101001001101010011101010010,11101101001001101010011101110010,8
id149,scenario8,Resting,C4,High_Beta,13.97972008,0.000539832345,,,,0.5,0.5,1010101101001011100110011001010010,1010101101001011100110011001010010,8
id149,scenario8,Resting,C4,Low_Beta,9.429420841,0.0001568908989,,,,0.4412,0.4412,1010101100001001100100011101010010,1010101100001001100100011101010010,8
id149,scenario8,Resting,C4,Mu,16.26161398,0.0004806407821,,,,0.5,0.4706,1010101101001011010100011101010010,1010101101001011010100011001010010,8
id149,scenario8,Resting,CZ,High_Beta,1.634109359,5.177665862e-06,,,,0.4118,0.4118,10101101001010100010010101010010,10101001001010100010010101011010,8
id149,scenario8,Resting,CZ,Low_Beta,1.163291599,2.312375299e-06,,,,0.3529,0.3529,10001101001010100010011001000100,10001101001010100010011001000100,8
id149,scenario8,Resting,CZ,Mu,1.389175974,2.874835965e-06,,,,0.5,0.5294,1010111010001010110010011001010110,1010111110001010110010011001010110,8
id149,scenario8,Thinking,C3,High_Beta,20.22754795,0.0007014908093,37.67801872,48.279816440000005,281378.8536,0.4545,0.4545,100101101010010101100011010101001011001001011000100100100110001101,100101101010010101100011010101001011001001010000100100100111001101,8
id149,scenario8,Thinking,C3,Low_Beta,21.36120641,0.0008671801605,70.59286064,97.42447464,380089.6261,0.5606,0.5606,10110111010101010110011010111101110000101100101101010101110101001,10110011010101010110011010111101110000101101101101010101110101001,8
id149,scenario8,Thinking,C3,Mu,31.47004786,0.001666811398,179.3061385,466.063893,1599263.455,0.5,0.5,100110101010011000110011010101101101010100001001110010110100101110,100110101010011000110011010101101101010100001001110010110100101110,8
id149,scenario8,Thinking,C4,High_Beta,24.37896927,0.00101206999,38.37618786,54.82670564,428664.7189,0.4848,0.5303,100101101011100100100100000111011010101010100001111100111001001001,100101101011100110101100000111011010101010100001111100111101001001,8
id149,scenario8,Thinking,C4,Low_Beta,25.54992713,0.001045420866,30.36313118,99.45666630000001,2275573.449,0.4697,0.4697,100100100011001011001000111001101010101101101101100010110001011,100100100011001011001000111001101010101101101101100010110001011,8
id149,scenario8,Thinking,C4,Mu,35.49424656,0.001972005077,82.69914519000001,495.1123699,4986910.37,0.5,0.5,100110110110111010011010000101010101110110001001110001011010010100,100110110110111010011010000101010101110110001001110001011010010100,8
id149,scenario8,Thinking,CZ,High_Beta,4.341821989,7.462695005e-05,0.3745056418,52.82807699,140060830.8,0.5303,0.5303,11011110011101100011010101111101001000101000111011110100001101,11011110011001100011010101111101001000101000111011110100011101,8
id149,scenario8,Thinking,CZ,Low_Beta,7.486195675,0.0002817439628,0.4232714857,110.06830599999999,259041863.79999998,0.5606,0.5152,11011011100001011001011010101110111101001101010101110101101000011,11001011100001010001011010101110101101001101010101110101101000011,8
id149,scenario8,Thinking,CZ,Mu,7.75863644,0.0002536329278,0.46114022750000006,319.9639153,692853835.0,0.5152,0.5303,100101010110011010100110010101111100110101011000110010110101001010,100101010110011010100110010101111100110101011000110010110101001110,8
id149,scenario9,Resting,C3,High_Beta,14.95266044,0.0004188387242,,,,0.5185,0.5926,1100110001000111111001011,101100110001010111111001011,9
id149,scenario9,Resting,C3,Low_Beta,15.40420697,0.0004227277222,,,,0.5185,0.5185,1100100111010110101001101,1100100111010110101001101,9
id149,scenario9,Resting,C3,Mu,17.39746727,0.0005500593701,,,,0.4815,0.4815,1100100100100111101100011,1100100100100111101100011,9
id149,scenario9,Resting,C4,High_Beta,14.59092041,0.0004446306819,,,,0.5185,0.5185,1110100101000110101101101,1110100101000110101101101,9
id149,scenario9,Resting,C4,Low_Beta,14.45643453,0.0004429469279,,,,0.5556,0.5556,101110010101010110011001101,101110010101010110011001101,9
id149,scenario9,Resting,C4,Mu,19.921652,0.0007591285556,,,,0.4815,0.4815,1100100101100111001101001,1100100101100111001101001,9
id149,scenario9,Resting,CZ,High_Beta,14.46775495,0.0005238349719,,,,0.4815,0.5556,1110001101010110101001001,1110101111010110101001001,9
id149,scenario9,Resting,CZ,Low_Beta,11.50512223,0.0002492133281,,,,0.4815,0.4815,1110100101010110011001001,1110100101010110011001001,9
id149,scenario9,Resting,CZ,Mu,16.21099999,0.0004983412732,,,,0.4815,0.5185,1100101101100111100101000,1100101101100111110101000,9
id149,scenario9,Thinking,C3,High_Beta,18.47135209,0.0005537020156,31.01998834,39.92332244,287019.26,0.493,0.4789,100101001011001001010101101111001010110100010101001101001010101010111,100101001011001001010101101111001010110100010101001101001010101010011,9
id149,scenario9,Thinking,C3,Low_Beta,14.65317003,0.0003289577078,81.62128576,50.68961969,-378965.68010000006,0.4366,0.4085,10101010011010100100101010110001010100110100110010001001101001010110,10101000011010100100101010110001010100110100110010001001101001010100,9
id149,scenario9,Thinking,C3,Mu,26.73507184,0.001188655154,88.57565917,226.30002430000002,1554878.2410000002,0.4648,0.4648,110110001010111100100011001101001001010001000110110101001111000101001,110110001010111000100011001101011001010001000110110101001111000101001,9
id149,scenario9,Thinking,C4,High_Beta,18.58627316,0.0006217102963,29.4879283,55.83781835,893582.2749000001,0.5211,0.5352,110111011010100101010001010110010111011100100110111100001010100101101,110111011010100101010001010110010111011100100111111100001010100101101,9
id149,scenario9,Thinking,C4,Low_Beta,16.73340062,0.0004372313024,89.14815365,99.56693557000001,116870.4173,0.4789,0.4789,10101101010111010100101001100010010100100010010100111011000111010001101,10101101010111010100101001100010010100100010010100111011000111010001101,9
id149,scenario9,Thinking,C4,Mu,25.388696,0.001325684215,131.8728581,367.9448757,1790148.64,0.5352,0.5352,10110110001011011010111001101001101001001001000101111101000011001101111,10110110001011011010111001101001101001001001000101111101000011001101111,9
id149,scenario9,Thinking,CZ,High_Beta,18.62737953,0.0006233649346,36.41403633,59.18194248,625250.8221,0.507,0.507,110101001011010101010101110100100110111001110010100101001010101001101,110101001011010101010101110100100110101101010010110101001010101001101,9
id149,scenario9,Thinking,CZ,Low_Beta,15.62379392,0.0004600859864,46.370560139999995,78.45999647,692021.7531999999,0.5352,0.493,111101001111011010100101101110011001100010101011101001101001001001101,111101001111011010000101001110011001100010101010101001101001001001101,9
id149,scenario9,Thinking,CZ,Mu,20.83311226,0.0008605700746,75.00160306000001,377.742633,4036460.79,0.4366,0.4366,111010000110011010101011010101001001011001000010010101001010010101001,111010000110011010101011010100001001011001100010010101001010010101001,9
id150,scenario1,Resting,C3,High_Beta,9.154295462,0.0002573357492,,,,0.4789,0.493,1100101010100010011110101001111010101101010110101001010001000110001010,1100101011100010011110101001111010101101010110101001010001000110001010,1
id150,scenario1,Resting,C3,Low_Beta,8.369034564,0.0001490400217,,,,0.507,0.5352,1100101010100011010110101001110010101101110110101101011001000101001010,1100101010100111010110101001110011101101110110101101011001000101001010,1
id150,scenario1,Resting,C3,Mu,12.07227595,0.0003837600765,,,,0.5211,0.5211,1100101011000111011011101001111010101101010110101101000001000111001010,1100101011000111011011101001111010101101010110101101000001000111001010,1
id150,scenario1,Resting,C4,High_Beta,5.361389699,0.0001459869797,,,,0.493,0.507,1101100010001011011001010100111010101101010110100101011001000101100101,1111100010001111011001010100111010101001010110100101011001000101100101,1
id150,scenario1,Resting,C4,Low_Beta,4.752194531,9.143718826e-05,,,,0.5211,0.507,11101100010011111100110110110110010001101010110100101010001000101100011,11101100010011111100110110010110010001101010110100101010001000101100011,1
id150,scenario1,Resting,C4,Mu,3.631304831,3.64345685e-05,,,,0.5211,0.493,11111100011001111111010100110111010001001010100100101010001000101100011,11111100011001111011010100110101010001001010100100101010001000101100011,1
id150,scenario1,Resting,CZ,High_Beta,10.08398262,0.000302328294,,,,0.4789,0.4648,1001001011100110011010100000111010101101010110100101010001001110001011,1001001011100110011010100000111010101001010110100101010001001110001011,1
id150,scenario1,Resting,CZ,Low_Beta,8.739035951,0.0001497970575,,,,0.5352,0.5352,1111001010100110011111011100110010001101010110100101011011000101001011,1111001010100110011111011100110010001101010110100101011011000101001011,1
id150,scenario1,Resting,CZ,Mu,13.78817732,0.000382795666,,,,0.4789,0.4789,1011001010100100010110110000101011001101010110100101010011000111001011,1011001010100100010110110000101011001101010110100101010011000111001011,1
id150,scenario1,Thinking,C3,High_Beta,15.0040963,0.0005845632425,38.49515402,23.331947399999997,-393899.1024,0.4688,0.4844,1010011011000110100011100001001110010011010001111010110001010001,1010011011000110100011100001001111010011010001111010110001010001,1
id150,scenario1,Thinking,C3,Low_Beta,11.35397241,0.0002990051484,78.81543604000001,35.25974641,-552628.9243,0.4688,0.4844,1010111011000111000011101101000110010000110000111001110011010000,1010111011000111000011101101000110010000111000111001110011010000,1
id150,scenario1,Thinking,C3,Mu,12.04163616,0.00030733517,78.27685171,51.578836949999996,-341071.6473,0.4531,0.4531,1001111011000101100011100101000110010000111001101000110011010000,1001111011000101100011100101000110010000111001101000110011010000,1
id150,scenario1,Thinking,C4,High_Beta,1.723964477,8.162663703e-05,60.641549080000004,30.743862160000003,-493023.1397,0.4844,0.4844,1000000001010100110011000101100111011001111010110010110001010111,1000000001010100110001000101100111011001111010110010110011010111,1
id150,scenario1,Thinking,C4,Low_Beta,1.772335743,4.022246753e-05,114.6268516,43.386781719999995,-621495.4776999999,0.5,0.5,1000000011010100110011000111100110011001111010111000110101010101,1000000011010100110011000111100110011001111010111000110101010101,1
id150,scenario1,Thinking,C4,Mu,1.189938468,1.721534245e-05,104.9794407,95.12493577000001,-93870.8077,0.4844,0.4844,1000000011010110010111100011000111011000111010110010101001010101,1000000011010110010111100011000111011000111010110010101001010101,1
id150,scenario1,Thinking,CZ,High_Beta,9.105585416,0.0002459963126,33.16966617,21.238412599999997,-359703.75769999996,0.4531,0.4688,1010110001011101100011001001001110010001010010110000011010010101,1010110001011101100011001001001110010001010010110000011110010101,1
id150,scenario1,Thinking,CZ,Low_Beta,9.195699034,0.0001746228114,71.12330704,25.457492369999997,-642065.4012,0.5312,0.5469,1011110001010001110011101101000111011000111010101000101101010101,1011110001010001110011101101000111011000111010101001101101010101,1
id150,scenario1,Thinking,CZ,Mu,10.5141267,0.0002534355266,88.04719646000001,68.51969665,-221784.45880000002,0.5625,0.5625,1011110001010101110011101101000110011000111010110110101101010101,1011110001010101110011101101000110011000111010110110101101010101,1
id150,scenario2,Resting,C3,High_Beta,14.13533615,0.0005028982421,,,,0.56,0.56,110110100101111010011101110011000100001100011001110111011101011001110110010,110110100101111010001101110011000110001110011000110111011101011001110110010,2
id150,scenario2,Resting,C3,Low_Beta,13.58556373,0.0003948414419,,,,0.4667,0.4667,110110000101010010101001010011000100011110111000100101011101001011010001010,110110000101010010101001010011000100011110111000100101011101001011010001010,2
id150,scenario2,Resting,C3,Mu,13.40332301,0.0003964503072,,,,0.4667,0.48,110100010011011010101001110011101100001110010000100110001101101001101100000,110100010011011010101001110011101100001110010000100110001101101001101110000,2
id150,scenario2,Resting,C4,High_Beta,13.93738616,0.0004805216478,,,,0.5333,0.5467,110101000101101110110101100111010010011000011100111100001001101101110110010,110101000101101110110101100111010010011000011100111101001001101101110110010,2
id150,scenario2,Resting,C4,Low_Beta,11.15757517,0.0002451527755,,,,0.5467,0.5467,110001100101101101010101110111101010011000011000101101011001111001101111000,110001100101101101010101110111101010011000011000101101011001111001101111000,2
id150,scenario2,Resting,C4,Mu,10.44214572,0.0002188266346,,,,0.4533,0.4667,111000100111001011000101100110110010011100010100101100001001100001010101010,111000100111001011000101100110110010011100010100101110001001100001010101010,2
id150,scenario2,Resting,CZ,High_Beta,13.39486249,0.0004717940677,,,,0.52,0.52,110100100101101100111101110111010010001110011000110100001001101100111010100,110100100101101100111101110111010010001110011000110100001001101110011010100,2
id150,scenario2,Resting,CZ,Low_Beta,11.20744953,0.0002443422512,,,,0.5067,0.5067,110001100101101100010101010111010110011110011000110101001001011010101100100,111001100101101100010101010111010100011110011000110101001001011010101100100,2
id150,scenario2,Resting,CZ,Mu,12.3126278,0.0003316949413,,,,0.5333,0.52,110001100011101011101101010111110100001110010000101110001001101101110110010,110001100011101011101101010111110100001110010000101110001001101001110110010,2
id150,scenario2,Thinking,C3,High_Beta,11.50623487,0.0003709407212,38.07237249,51.40843602,350281.9147,0.4412,0.4412,100011010111011000010010010000101001001100111001010011110010100011,100011000111011000010010010000111001001100011001011011110010100011,2
id150,scenario2,Thinking,C3,Low_Beta,9.083219697,0.0001782950514,73.87023355000001,117.4314808,589699.6008,0.5,0.4853,1000111000101011000110011011000101101101010111000001111100111000011,1000011000101011000110011011000101101101010111000001111100111000011,2
id150,scenario2,Thinking,C3,Mu,11.61131299,0.0002935958059,64.87639998,134.3605768,1071023.929,0.4559,0.4706,1000111000101110000110010010001101001001100111000000111110111000011,1000111000101110000110011010001101001001100111000000111110111000011,2
id150,scenario2,Thinking,C4,High_Beta,17.50879396,0.0006755348449,39.82317642,56.85061659,427576.14259999996,0.4559,0.4559,1110010110110010001110010010100101101011000011010101010011000100001,11110010110110010000110010010100101101011000011010101010011000100001,2
id150,scenario2,Thinking,C4,Low_Beta,16.37247237,0.0005018356371,68.15577797,86.17688514999999,264410.5564,0.5147,0.5441,11100010110110010101110010010100101001101010001010101010011011110101,11100010110110010101110011010100101001101010011010101010011011110101,2
id150,scenario2,Thinking,C4,Mu,16.22968055,0.000540972852,90.75669916,130.0520594,432974.7619,0.5147,0.5,11100011010011011001110010111000101001101101001001101010011101010001,11100011000011011001110010111000101001101101001001101010011101010001,2
id150,scenario2,Thinking,CZ,High_Beta,15.70898889,0.000579009203,44.84760307,46.33283124,33117.225119999996,0.5147,0.5441,1110011111010010100110011010000111101011010010001110010011100101010,1110011011010010100110011010100011101011010010101111010011100111010,2
id150,scenario2,Thinking,CZ,Low_Beta,14.93912771,0.0004135324923,49.37148134,104.8431268,1123556.433,0.5,0.5,1001011010011010100110011011001001001101011010101110010011001010101,1001011010110010100110010011001011001101011010101110010011001010101,2
id150,scenario2,Thinking,CZ,Mu,15.87061293,0.0005078632816,69.56554364,187.8461303,1700275.459,0.4853,0.4853,1100011001110010100110010011001101001000101011001110010011011001011,1100011001110010100110010011001101001000101011001110010011011001011,2
id150,scenario3,Resting,C3,High_Beta,14.90518722,0.0005352143528,,,,0.5172,0.5,1001011001101101011101001101010100111001001101010011001010,1001011001101101011101001101010100111001001001010011001010,3
id150,scenario3,Resting,C3,Low_Beta,13.48531258,0.0003194440552,,,,0.5172,0.5345,1110010010001101010011001101011010110101000101010011101110,1110010010001101010011011101011010110101000101010011101110,3
id150,scenario3,Resting,C3,Mu,15.45655861,0.0004589511885,,,,0.5345,0.5345,1010101010001011011101010101010110110101001101010011101010,1010101010001011011101010101010110110101001101010011101010,3
